INDIVIDUAL THRESHOLD GRID SEARCH RESULTS
============================================================
Dataset: Training set

Best thresholds: thres1=0.55, thres2=0.30, thres3=0.25
Best Macro F1: 0.5466
Best Accuracy: 0.6831

All results:
------------------------------------------------------------
thres1=0.60, thres2=0.40, thres3=0.45: Accuracy=0.6946, MF1=0.5123
thres1=0.50, thres2=0.45, thres3=0.35: Accuracy=0.6937, MF1=0.5122
thres1=0.60, thres2=0.35, thres3=0.10: Accuracy=0.6735, MF1=0.5121
thres1=0.65, thres2=0.40, thres3=0.40: Accuracy=0.6904, MF1=0.5121
thres1=0.60, thres2=0.55, thres3=0.10: Accuracy=0.6721, MF1=0.5121
thres1=0.35, thres2=0.35, thres3=0.30: Accuracy=0.6371, MF1=0.5120
thres1=0.55, thres2=0.50, thres3=0.15: Accuracy=0.6882, MF1=0.5120
thres1=0.60, thres2=0.45, thres3=0.30: Accuracy=0.7004, MF1=0.5120
thres1=0.60, thres2=0.45, thres3=0.15: Accuracy=0.6896, MF1=0.5119
thres1=0.65, thres2=0.20, thres3=0.30: Accuracy=0.6237, MF1=0.5119
thres1=0.45, thres2=0.40, thres3=0.15: Accuracy=0.6729, MF1=0.5119
thres1=0.60, thres2=0.30, thres3=0.10: Accuracy=0.6693, MF1=0.5118
thres1=0.40, thres2=0.40, thres3=0.30: Accuracy=0.6639, MF1=0.5118
thres1=0.35, thres2=0.35, thres3=0.25: Accuracy=0.6379, MF1=0.5117
thres1=0.60, thres2=0.45, thres3=0.35: Accuracy=0.6999, MF1=0.5116
thres1=0.50, thres2=0.30, thres3=0.55: Accuracy=0.6704, MF1=0.5115
thres1=0.45, thres2=0.55, thres3=0.10: Accuracy=0.6559, MF1=0.5114
thres1=0.45, thres2=0.30, thres3=0.10: Accuracy=0.6534, MF1=0.5113
thres1=0.70, thres2=0.35, thres3=0.20: Accuracy=0.6755, MF1=0.5113
thres1=0.50, thres2=0.45, thres3=0.20: Accuracy=0.6900, MF1=0.5111
thres1=0.50, thres2=0.45, thres3=0.25: Accuracy=0.6933, MF1=0.5111
thres1=0.50, thres2=0.50, thres3=0.15: Accuracy=0.6827, MF1=0.5110
thres1=0.35, thres2=0.30, thres3=0.40: Accuracy=0.6247, MF1=0.5108
thres1=0.65, thres2=0.40, thres3=0.20: Accuracy=0.6904, MF1=0.5107
thres1=0.60, thres2=0.20, thres3=0.40: Accuracy=0.6251, MF1=0.5106
thres1=0.65, thres2=0.30, thres3=0.50: Accuracy=0.6717, MF1=0.5106
thres1=0.55, thres2=0.45, thres3=0.40: Accuracy=0.6984, MF1=0.5103
thres1=0.60, thres2=0.45, thres3=0.25: Accuracy=0.6993, MF1=0.5102
thres1=0.70, thres2=0.30, thres3=0.15: Accuracy=0.6641, MF1=0.5102
thres1=0.40, thres2=0.40, thres3=0.35: Accuracy=0.6629, MF1=0.5101
thres1=0.50, thres2=0.20, thres3=0.45: Accuracy=0.6188, MF1=0.5101
thres1=0.45, thres2=0.35, thres3=0.50: Accuracy=0.6704, MF1=0.5100
thres1=0.40, thres2=0.35, thres3=0.15: Accuracy=0.6551, MF1=0.5100
thres1=0.35, thres2=0.25, thres3=0.40: Accuracy=0.6057, MF1=0.5100
thres1=0.60, thres2=0.45, thres3=0.20: Accuracy=0.6960, MF1=0.5100
thres1=0.40, thres2=0.40, thres3=0.25: Accuracy=0.6642, MF1=0.5097
thres1=0.40, thres2=0.35, thres3=0.45: Accuracy=0.6551, MF1=0.5094
thres1=0.70, thres2=0.25, thres3=0.15: Accuracy=0.6467, MF1=0.5093
thres1=0.70, thres2=0.35, thres3=0.40: Accuracy=0.6734, MF1=0.5093
thres1=0.60, thres2=0.50, thres3=0.15: Accuracy=0.6885, MF1=0.5093
thres1=0.55, thres2=0.60, thres3=0.10: Accuracy=0.6705, MF1=0.5093
thres1=0.35, thres2=0.35, thres3=0.35: Accuracy=0.6360, MF1=0.5092
thres1=0.60, thres2=0.30, thres3=0.55: Accuracy=0.6761, MF1=0.5092
thres1=0.50, thres2=0.25, thres3=0.55: Accuracy=0.6509, MF1=0.5091
thres1=0.50, thres2=0.60, thres3=0.10: Accuracy=0.6654, MF1=0.5091
thres1=0.35, thres2=0.20, thres3=0.25: Accuracy=0.5760, MF1=0.5091
thres1=0.45, thres2=0.45, thres3=0.15: Accuracy=0.6725, MF1=0.5090
thres1=0.50, thres2=0.45, thres3=0.40: Accuracy=0.6926, MF1=0.5089
thres1=0.55, thres2=0.25, thres3=0.55: Accuracy=0.6560, MF1=0.5089
thres1=0.35, thres2=0.30, thres3=0.15: Accuracy=0.6268, MF1=0.5087
thres1=0.55, thres2=0.55, thres3=0.15: Accuracy=0.6870, MF1=0.5086
thres1=0.55, thres2=0.20, thres3=0.45: Accuracy=0.6234, MF1=0.5084
thres1=0.40, thres2=0.45, thres3=0.10: Accuracy=0.6418, MF1=0.5084
thres1=0.60, thres2=0.45, thres3=0.40: Accuracy=0.6988, MF1=0.5083
thres1=0.65, thres2=0.45, thres3=0.10: Accuracy=0.6688, MF1=0.5082
thres1=0.45, thres2=0.40, thres3=0.45: Accuracy=0.6770, MF1=0.5080
thres1=0.40, thres2=0.20, thres3=0.40: Accuracy=0.5942, MF1=0.5080
thres1=0.65, thres2=0.20, thres3=0.35: Accuracy=0.6227, MF1=0.5080
